id_pokedex,nombre,especie,generacion,tipo_1,tipo_2,numero_tipos,ps,ataque,defensa,ataque_especial,defensa_especial,velocidad,total_estadisticas_base,altura_m,peso_kg,experiencia_base,habilidad_1,habilidad_2,habilidad_oculta,color,forma,habitat,ritmo_crecimiento,grupos_huevo,es_legendario,es_mitico,es_bebe,tasa_captura,felicidad_base,contador_eclosion,tasa_genero,descripcion,url_sprite,es_tipo_dual,imc,proporcion_ataque_defensa,total_fisico,total_especial,total_ofensivo,total_defensivo,distribucion_genero,nivel_estadisticas
626,Bouffalant,Pokémon Torocabezazo,Generacion 5,normal,,1,95,110,95,40,95,55,490,1.6,94.6,172,Audaz,Herbívoro,Insonorizar,marron,cuadrupedo,,medio,tierra,Falso,Falso,Falso,45,70,20,4,Embiste con la cabeza sin distinción. Su potencia es capaz de hacer descarrilar un tren en marcha.,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/626.png,Falso,37.0,1.16,205,135,205,285,50% Macho / 50% Hembra,Promedio (400-499)
627,Rufflet,Pokémon Aguilucho,Generacion 5,normal,volador,2,70,83,50,37,50,60,350,0.5,10.5,70,Vista Lince,Potencia Bruta,Entusiasmo,blanco,alas,,lento,volador,Falso,Falso,Falso,190,70,20,0,Quiebra bayas con sus extremidades. Se enfrenta con valentía a todo enemigo por fuerte que este sea.,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/627.png,Verdadero,42.0,1.66,133,87,180,170,Siempre macho,Debajo del promedio (300-399)
628,Braviary,Pokémon Aguerrido,Generacion 5,normal,volador,2,100,123,75,57,75,80,510,1.5,41.0,179,Vista Lince,Potencia Bruta,Competitivo,rojo,alas,,lento,volador,Falso,Falso,Falso,60,70,20,0,Un valiente guerrero del cielo que no duda en luchar por sus compañeros por graves que sean sus heridas.,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/628.png,Verdadero,18.2,1.64,198,132,260,250,Siempre macho,Fuerte (500-599)
629,Vullaby,Pokémon Pañal,Generacion 5,siniestro,volador,2,70,55,75,45,65,60,370,0.5,9.0,74,Sacapecho,Funda,Armadura Frágil,marron,alas,,lento,volador,Falso,Falso,Falso,190,35,20,8,"No puede volar porque sus alas son muy pequeñas. Cuando va a evolucionar, se deshace de su calavera.",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/629.png,Verdadero,36.0,0.73,130,110,160,210,Siempre hembra,Debajo del promedio (300-399)
630,Mandibuzz,Pokémon Buitre Hueso,Generacion 5,siniestro,volador,2,110,65,105,55,95,80,510,1.2,39.5,179,Sacapecho,Funda,Armadura Frágil,marron,alas,,lento,volador,Falso,Falso,Falso,60,35,20,8,"Vuela en círculos. Cuando avista una presa, la ataca y la transporta a su nido con suma facilidad.",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/630.png,Verdadero,27.4,0.62,170,150,200,310,Siempre hembra,Fuerte (500-599)
631,Heatmor,Pokémon Hormiguero,Generacion 5,fuego,,1,85,97,66,105,66,65,484,1.4,58.0,169,Gula,Absorbe Fuego,Humo Blanco,rojo,erguido,,medio,tierra,Falso,Falso,Falso,90,70,20,4,Usa su lengua de fuego para derretir la armadura de acero de los Durant y llegar así hasta su interior.,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/631.png,Falso,29.6,1.47,163,171,267,217,50% Macho / 50% Hembra,Promedio (400-499)
632,Durant,Pokémon Hormigacero,Generacion 5,bicho,acero,2,58,109,112,48,48,109,484,0.3,33.0,169,Enjambre,Entusiasmo,Ausente,gris,armadura,,medio,bicho,Falso,Falso,Falso,90,70,20,4,"Actúan en grupo para expulsar de sus colonias a los Heatmor, sus depredadores naturales.",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/632.png,Verdadero,366.7,0.97,221,96,266,218,50% Macho / 50% Hembra,Promedio (400-499)
633,Deino,Pokémon Tosco,Generacion 5,siniestro,dragon,2,52,65,50,45,50,38,300,0.8,17.3,60,Entusiasmo,,,azul,cuadrupedo,,lento,dragon,Falso,Falso,Falso,45,35,40,4,"No ve, por eso va haciendo placajes y dando mordiscos a diestro y siniestro. Su cuerpo está plagado de heridas.",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/633.png,Verdadero,27.0,1.3,115,95,148,152,50% Macho / 50% Hembra,Debajo del promedio (300-399)
634,Zweilous,Pokémon Violento,Generacion 5,siniestro,dragon,2,72,85,70,65,70,58,420,1.4,50.0,147,Entusiasmo,,,azul,cuadrupedo,,lento,dragon,Falso,Falso,Falso,45,35,40,4,"Sus dos cabezas se llevan fatal, y la que consigue comer más que la otra es la que lleva la voz cantante.",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/634.png,Verdadero,25.5,1.21,155,135,208,212,50% Macho / 50% Hembra,Promedio (400-499)
635,Hydreigon,Pokémon Voraz,Generacion 5,siniestro,dragon,2,92,105,90,125,90,98,600,1.8,160.0,270,Levitación,,,azul,erguido,,lento,dragon,Falso,Falso,Falso,45,35,40,4,Las cabezas de sus dos brazos no tienen cerebro. Con sus tres cabezas destruye y devora todo a su paso.,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/635.png,Verdadero,49.4,1.17,195,215,328,272,50% Macho / 50% Hembra,Legendario/Pseudo (600+)
636,Larvesta,Pokémon Antorcha,Generacion 5,bicho,fuego,2,55,85,55,50,55,60,360,1.1,28.8,72,Cuerpo Llama,,Enjambre,blanco,armadura,,lento,bicho,Falso,Falso,Falso,45,70,40,4,"Se dice que nació del sol. Al evolucionar, cubre su cuerpo con llamas que brotan de sus cuernos.",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/636.png,Verdadero,23.8,1.55,140,105,195,165,50% Macho / 50% Hembra,Debajo del promedio (300-399)
637,Volcarona,Pokémon Sol,Generacion 5,bicho,fuego,2,85,60,65,135,105,100,550,1.6,46.0,248,Cuerpo Llama,,Enjambre,blanco,alas_insecto,,lento,bicho,Falso,Falso,Falso,15,70,40,4,"Cuando combate, despide escamas ardientes de sus seis alas y genera un mar ígneo a su alrededor.",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/637.png,Verdadero,18.0,0.92,125,240,295,255,50% Macho / 50% Hembra,Fuerte (500-599)
638,Cobalion,Pokémon Tesón Acero,Generacion 5,acero,lucha,2,91,90,129,90,72,108,580,2.1,250.0,261,Justiciero,,,azul,cuadrupedo,,lento,sin_huevos,Verdadero,Falso,Falso,3,35,80,-1,Posee un cuerpo y un corazón de acero. Basta una mirada suya para que Pokémon violentos le obedezcan.,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/638.png,Verdadero,56.7,0.7,219,162,288,292,Sin genero,Fuerte (500-599)
639,Terrakion,Pokémon Gruta,Generacion 5,roca,lucha,2,91,129,90,72,90,108,580,1.9,260.0,261,Justiciero,,,gris,cuadrupedo,,lento,sin_huevos,Verdadero,Falso,Falso,3,35,80,-1,Su potencia al embestir es capaz de derribar las murallas de un castillo. Las leyendas hablan de sus proezas.,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/639.png,Verdadero,72.0,1.43,219,162,309,271,Sin genero,Fuerte (500-599)
640,Virizion,Pokémon Prado,Generacion 5,planta,lucha,2,91,90,72,90,129,108,580,2.0,200.0,261,Justiciero,,,verde,cuadrupedo,,lento,sin_huevos,Verdadero,Falso,Falso,3,35,80,-1,Sus cuernos son hojas afiladas. Sacude a sus enemigos con sus relampagueantes movimientos y los reduce.,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/640.png,Verdadero,50.0,1.25,162,219,288,292,Sin genero,Fuerte (500-599)
641,Tornadus,Pokémon Torbellino,Generacion 5,volador,,1,79,115,70,125,80,111,580,1.5,63.0,261,Bromista,,Competitivo,verde,brazos,,lento,sin_huevos,Verdadero,Falso,Falso,3,90,120,0,"La parte inferior de su cuerpo, similar a una nube, está recubierta de un campo de energía. Vuela a 300 km/h.",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/641.png,Falso,28.0,1.64,185,205,351,229,Siempre macho,Fuerte (500-599)
642,Thundurus,Pokémon Centella,Generacion 5,electrico,volador,2,79,115,70,125,80,111,580,1.5,61.0,261,Bromista,,Competitivo,azul,brazos,,lento,sin_huevos,Verdadero,Falso,Falso,3,90,120,0,Lanza descargas eléctricas por las púas de su cola. Sobrevuela Teselia dejando caer rayos.,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/642.png,Verdadero,27.1,1.64,185,205,351,229,Siempre macho,Fuerte (500-599)
643,Reshiram,Pokémon Blanco Veraz,Generacion 5,dragon,fuego,2,100,120,100,150,120,90,680,3.2,330.0,306,Turbollama,,,blanco,alas,,lento,sin_huevos,Verdadero,Falso,Falso,3,0,120,-1,Pokémon legendario capaz de abrasar el mundo con sus llamas. Ayuda a quienes persiguen un mundo veraz.,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/643.png,Verdadero,32.2,1.2,220,270,360,320,Sin genero,Legendario/Pseudo (600+)
644,Zekrom,Pokémon Negro Puro,Generacion 5,dragon,electrico,2,100,150,120,120,100,90,680,2.9,345.0,306,Terravoltaje,,,negro,erguido,,lento,sin_huevos,Verdadero,Falso,Falso,3,0,120,-1,Pokémon legendario capaz de chamuscar el mundo con sus rayos. Ayuda a quienes persiguen un mundo de ideales.,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/644.png,Verdadero,41.0,1.25,270,220,360,320,Sin genero,Legendario/Pseudo (600+)
645,Landorus,Pokémon Fertilidad,Generacion 5,tierra,volador,2,89,125,90,115,80,101,600,1.5,68.0,270,Poder Arena,,Potencia Bruta,marron,brazos,,lento,sin_huevos,Verdadero,Falso,Falso,3,90,120,0,Lo consideran una deidad de las cosechas porque los cultivos crecen en abundancia en las tierras por las que pasa.,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/645.png,Verdadero,30.2,1.39,215,195,341,259,Siempre macho,Legendario/Pseudo (600+)
646,Kyurem,Pokémon Frontera,Generacion 5,dragon,hielo,2,125,130,90,130,90,95,660,3.0,325.0,297,Presión,,,gris,erguido,,lento,sin_huevos,Verdadero,Falso,Falso,3,0,120,-1,Pokémon legendario que aguarda al héroe que compense el vacío de su cuerpo de hielo con verdad e ideales.,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/646.png,Verdadero,36.1,1.44,220,220,355,305,Sin genero,Legendario/Pseudo (600+)
647,Keldeo,Pokémon Potro,Generacion 5,agua,lucha,2,91,72,90,129,90,108,580,1.4,48.5,261,Justiciero,,,amarillo,cuadrupedo,,lento,sin_huevos,Falso,Verdadero,Falso,3,35,80,-1,"Corre por mares, ríos o cualquier superficie acuática de todo el mundo. Aparece en aguas límpidas.",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/647.png,Verdadero,24.7,0.8,162,219,309,271,Sin genero,Fuerte (500-599)
648,Meloetta,Pokémon Melodía,Generacion 5,normal,psiquico,2,100,77,77,128,128,90,600,0.6,6.5,270,Dicha,,,blanco,humanoide,,lento,sin_huevos,Falso,Verdadero,Falso,3,100,120,-1,Las melodías que canta Meloetta tienen el poder de hacer sentir felicidad a los Pokémon que hay a su alrededor.,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/648.png,Verdadero,18.1,1.0,154,256,295,305,Sin genero,Legendario/Pseudo (600+)
649,Genesect,Pokémon Paleozoico,Generacion 5,bicho,acero,2,71,120,95,120,95,99,600,1.5,82.5,270,Descarga,,,morado,humanoide,,lento,sin_huevos,Falso,Verdadero,Falso,3,0,120,-1,"Pokémon de tipo Bicho de la antigüedad, modificado por el Equipo Plasma. El cañón de su lomo ha sido mejorado.",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/649.png,Verdadero,36.7,1.26,215,215,339,261,Sin genero,Legendario/Pseudo (600+)
650,Chespin,Pokémon Erizo,Generacion 6,planta,,1,56,61,65,48,45,38,313,0.4,9.0,63,Espesura,,Antibalas,verde,erguido,,medio_lento,tierra,Falso,Falso,Falso,45,70,20,1,"Cuando acumula energía, las suaves púas de su cabeza se vuelven tan duras y afiladas que hasta pueden atravesar rocas.",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/650.png,Falso,56.2,0.94,126,93,147,166,88% Macho / 12% Hembra,Debajo del promedio (300-399)
651,Quilladin,Pokémon Corazaespín,Generacion 6,planta,,1,61,78,95,56,58,57,405,0.7,29.0,142,Espesura,,Antibalas,verde,erguido,,medio_lento,tierra,Falso,Falso,Falso,45,70,20,1,Desvía los ataques de los enemigos con la robusta coraza que cubre su cuerpo y contraataca con sus dos afilados cuernos.,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/651.png,Falso,59.2,0.82,173,114,191,214,88% Macho / 12% Hembra,Promedio (400-499)
652,Chesnaught,Pokémon Corazaespín,Generacion 6,planta,lucha,2,88,107,122,74,75,64,530,1.6,90.0,239,Espesura,,Antibalas,verde,erguido,,medio_lento,tierra,Falso,Falso,Falso,45,70,20,1,"Su fuerza es tal que, de un empellón, puede hacer volcar un tanque de 50 toneladas. Protege a sus aliados cuando hace de escudo.",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/652.png,Verdadero,35.2,0.88,229,149,245,285,88% Macho / 12% Hembra,Fuerte (500-599)
653,Fennekin,Pokémon Zorro,Generacion 6,fuego,,1,40,45,40,62,60,60,307,0.4,9.4,61,Mar Llamas,,Prestidigitador,rojo,cuadrupedo,,medio_lento,tierra,Falso,Falso,Falso,45,70,20,1,Tras masticar e ingerir pequeñas ramas se siente pletórico y expulsa aire caliente por sus grandes orejas a temperaturas superiores a los 200 ºC.,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/653.png,Falso,58.7,1.12,85,122,167,140,88% Macho / 12% Hembra,Debajo del promedio (300-399)
654,Braixen,Pokémon Zorro,Generacion 6,fuego,,1,59,59,58,90,70,73,409,1.0,14.5,143,Mar Llamas,,Prestidigitador,rojo,erguido,,medio_lento,tierra,Falso,Falso,Falso,45,70,20,1,"Tiene una rama enredada en la cola. Cuando la saca, la rama prende fuego al hacer fricción con su pelaje y se lanza al ataque con ella.",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/654.png,Falso,14.5,1.02,117,160,222,187,88% Macho / 12% Hembra,Promedio (400-499)
655,Delphox,Pokémon Zorro,Generacion 6,fuego,psiquico,2,75,69,72,114,100,104,534,1.5,39.0,240,Mar Llamas,,Prestidigitador,rojo,erguido,,medio_lento,tierra,Falso,Falso,Falso,45,70,20,1,Fija la mirada en la llama que arde en la punta de su bastón para concentrarse y prever sucesos que tienen lugar en el futuro.,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/655.png,Verdadero,17.3,0.96,141,214,287,247,88% Macho / 12% Hembra,Fuerte (500-599)
656,Froakie,Pokémon Burburrana,Generacion 6,agua,,1,41,56,40,62,44,71,314,0.3,7.0,63,Torrente,,Mutatipo,azul,cuadrupedo,,medio_lento,agua1,Falso,Falso,Falso,45,70,20,1,"Secreta burbujas tanto por la espalda como por el pecho. Gracias a la elasticidad de estas, puede parar ataques y reducir el daño recibido.",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/656.png,Falso,77.8,1.4,96,106,189,125,88% Macho / 12% Hembra,Debajo del promedio (300-399)
657,Frogadier,Pokémon Burburrana,Generacion 6,agua,,1,54,63,52,83,56,97,405,0.6,10.9,142,Torrente,,Mutatipo,azul,humanoide,,medio_lento,agua1,Falso,Falso,Falso,45,70,20,1,"Puede lanzar piedras envueltas en burbujas con tal puntería, que acierta latas vacías a 30 metros de distancia.",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/657.png,Falso,30.3,1.21,115,139,243,162,88% Macho / 12% Hembra,Promedio (400-499)
658,Greninja,Pokémon Ninja,Generacion 6,agua,siniestro,2,72,95,67,103,71,122,530,1.5,40.0,239,Torrente,,Mutatipo,azul,humanoide,,medio_lento,agua1,Falso,Falso,Falso,45,70,20,1,Comprime el agua y crea estrellas ninja con las que ataca al enemigo. Cuando las hace girar a gran velocidad cortan en dos hasta el metal.,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/658.png,Verdadero,17.8,1.42,162,174,320,210,88% Macho / 12% Hembra,Fuerte (500-599)
659,Bunnelby,Pokémon Excavador,Generacion 6,normal,,1,38,36,38,32,36,57,237,0.4,5.0,47,Recogida,Carrillo,Potencia,marron,erguido,,medio,tierra,Falso,Falso,Falso,255,70,15,4,Usa sus grandes orejas para excavar en la tierra y así crear madrigueras. Puede pasarse una noche entera cavando sin parar.,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/659.png,Falso,31.2,0.95,74,68,125,112,50% Macho / 50% Hembra,Debil (<300)
660,Diggersby,Pokémon Excavador,Generacion 6,normal,tierra,2,85,56,77,50,77,78,423,1.0,42.4,148,Recogida,Carrillo,Potencia,marron,erguido,,medio,tierra,Falso,Falso,Falso,127,70,15,4,Sus grandes orejas tienen tal fuerza que con ellas puede levantar con facilidad rocas de más de una tonelada. Es de una ayuda inestimable en las obras.,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/660.png,Verdadero,42.4,0.73,133,127,184,239,50% Macho / 50% Hembra,Promedio (400-499)
661,Fletchling,Pokémon Petirrojo,Generacion 6,normal,volador,2,45,50,43,40,38,62,278,0.3,1.7,56,Sacapecho,,Alas Vendaval,rojo,alas,,medio_lento,volador,Falso,Falso,Falso,255,70,15,4,Es muy amigable y se comunica con sus aliados mediante melodiosos gorjeos y el movimiento de su cola y sus gráciles alas.,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/661.png,Verdadero,18.9,1.16,93,78,152,126,50% Macho / 50% Hembra,Debil (<300)
662,Fletchinder,Pokémon Lumbre,Generacion 6,fuego,volador,2,62,73,55,56,52,84,382,0.7,16.0,134,Cuerpo Llama,,Alas Vendaval,rojo,alas,,medio_lento,volador,Falso,Falso,Falso,120,70,15,4,Lanza chispas por su pico y prende fuego a la hierba alta para así sorprender a sus presas y atraparlas cuando intentan escapar.,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/662.png,Verdadero,32.7,1.33,128,108,213,169,50% Macho / 50% Hembra,Debajo del promedio (300-399)
663,Talonflame,Pokémon Flamígero,Generacion 6,fuego,volador,2,78,81,71,74,69,126,499,1.2,24.5,175,Cuerpo Llama,,Alas Vendaval,rojo,alas,,medio_lento,volador,Falso,Falso,Falso,45,70,15,4,"Si se exalta durante un combate reñido, arroja chispas y ascuas de los intersticios entre su plumaje mientras vuela.",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/663.png,Verdadero,17.0,1.14,152,143,281,218,50% Macho / 50% Hembra,Promedio (400-499)
664,Scatterbug,Pokémon Tiraescamas,Generacion 6,bicho,,1,38,35,40,27,25,35,200,0.3,2.5,40,Polvo Escudo,Ojo Compuesto,Compiescolta,negro,armadura,,medio,bicho,Falso,Falso,Falso,255,70,15,4,"Cuando recibe el ataque de un Pokémon pájaro, expulsa unas escamas negras que provocan parálisis si se entra en contacto con ellas.",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/664.png,Falso,27.8,0.88,75,52,97,103,50% Macho / 50% Hembra,Debil (<300)
665,Spewpa,Pokémon Tiraescamas,Generacion 6,bicho,,1,45,22,60,27,30,29,213,0.3,8.4,75,Mudar,,Compiescolta,negro,masa,,medio,bicho,Falso,Falso,Falso,120,70,15,4,"Habita en la sombra de la espesura. Si percibe alguna amenaza, su pelaje se eriza y se vuelve muy afilado para así intimidar al enemigo.",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/665.png,Falso,93.3,0.37,82,57,78,135,50% Macho / 50% Hembra,Debil (<300)
666,Vivillon,Pokémon Escamaposa,Generacion 6,bicho,volador,2,80,52,50,90,50,89,411,1.2,17.0,185,Polvo Escudo,Ojo Compuesto,Compiescolta,blanco,alas_insecto,,medio,bicho,Falso,Falso,Falso,45,70,15,4,En el mundo existen Vivillon con diferentes motivos en sus alas. El clima de cada región influye en sus rasgos.,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/666.png,Verdadero,11.8,1.04,102,140,231,180,50% Macho / 50% Hembra,Promedio (400-499)
667,Litleo,Pokémon Leoncito,Generacion 6,fuego,normal,2,62,50,58,73,54,72,369,0.6,13.5,74,Rivalidad,Nerviosismo,Autoestima,marron,cuadrupedo,,medio_lento,tierra,Falso,Falso,Falso,220,70,20,7,"Cuanto más poderoso es el enemigo al que se enfrenta, más calor desprende su mechón y más energía recorre todo su cuerpo.",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/667.png,Verdadero,37.5,0.86,108,127,195,174,12% Macho / 88% Hembra,Debajo del promedio (300-399)
668,Pyroar,Pokémon Regio,Generacion 6,fuego,normal,2,86,68,72,109,66,106,507,1.5,81.5,177,Rivalidad,Nerviosismo,Autoestima,marron,cuadrupedo,,medio_lento,tierra,Falso,Falso,Falso,65,70,20,7,El macho con la melena de fuego más grande de toda la manada es el líder de sus compañeros.,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/668.png,Verdadero,36.2,0.94,140,175,283,224,12% Macho / 88% Hembra,Fuerte (500-599)
669,Flabébé,Pokémon Monoflor,Generacion 6,hada,,1,44,38,39,61,79,42,303,0.1,0.1,61,Velo Flor,,Simbiosis,blanco,brazos,,medio,hada,Falso,Falso,Falso,225,70,20,8,"Acumula el polen de las flores para confeccionar la tiara que lleva en la cabeza, que cuenta con propiedades curativas.",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/669.png,Falso,10.0,0.97,77,140,141,162,Siempre hembra,Debajo del promedio (300-399)
670,Floette,Pokémon Monoflor,Generacion 6,hada,,1,54,45,47,75,98,52,371,0.2,0.9,130,Velo Flor,,Simbiosis,blanco,brazos,,medio,hada,Falso,Falso,Falso,120,70,20,8,Revolotea alrededor de campos de flores y cuida de aquellas que empiezan a marchitarse. Usa en combate el poder oculto de las flores.,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/670.png,Falso,22.5,0.96,92,173,172,199,Siempre hembra,Debajo del promedio (300-399)
